Destination Port,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Fwd Header Length,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
39769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,318
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
39769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,318
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
39769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,318
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
39769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,318
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
39769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,318
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
39769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,318
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
39769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,318
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,519,465,259.5,363,307,181.5,471.0,942,220.5,205.5,127.5,519,363,513
443,2436,1474,812.0,378,322,189.0,1576.0,4728,562.8,758.0,135.0,2436,378,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,1950,1474,278.57142857142856,3674,1474,524.8571428571429,509.14285714285717,3564,401.7142857142857,222.85714285714286,469.14285714285717,1950,3674,64240
443,1950,1474,278.57142857142856,3730,1474,466.25,509.14285714285717,3564,378.6666666666667,222.85714285714286,410.75,1950,3730,64240
39769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,318
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,759,253,108.42857142857143,6656,1506,1109.3333333333333,168.85714285714286,1182,570.3846153846154,51.0,1053.3333333333333,759,6656,65535
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,513
443,2491,1474,622.75,444,322,148.0,1197.5,4790,419.2857142857143,568.75,90.0,2491,444,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,2386,1474,238.6,4153,1474,415.3,429.2,4292,326.95,183.4,358.9,2386,4153,64240
443,2005,1474,250.625,3796,1474,421.77777777777777,453.25,3626,341.2352941176471,195.125,365.1111111111111,2005,3796,64240
39769,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,318
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,32292,1494,1009.125,7886,1506,415.05263157894734,1970.25,63048,787.8039215686274,954.375,360.42105263157896,32292,7886,65535
6613,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,7708
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,6805
39982,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
6617,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16382
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,513
443,2491,1474,622.75,444,322,148.0,1197.5,4790,419.2857142857143,568.75,90.0,2491,444,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,2386,1474,238.6,4153,1474,415.3,429.2,4292,326.95,183.4,358.9,2386,4153,64240
443,2005,1474,250.625,3796,1474,421.77777777777777,453.25,3626,341.2352941176471,195.125,365.1111111111111,2005,3796,64240
39769,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,318
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,32292,1494,1009.125,7886,1506,415.05263157894734,1970.25,63048,787.8039215686274,954.375,360.42105263157896,32292,7886,65535
6613,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,7708
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,6805
39982,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
6617,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16382
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
40009,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,513
443,2491,1474,622.75,444,322,148.0,1197.5,4790,419.2857142857143,568.75,90.0,2491,444,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,2386,1474,238.6,4153,1474,415.3,429.2,4292,326.95,183.4,358.9,2386,4153,64240
443,2005,1474,250.625,3796,1474,421.77777777777777,453.25,3626,341.2352941176471,195.125,365.1111111111111,2005,3796,64240
39769,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,318
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,32292,1494,1009.125,7886,1506,415.05263157894734,1970.25,63048,787.8039215686274,954.375,360.42105263157896,32292,7886,65535
6613,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,7708
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,6805
39982,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
6617,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16382
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
40009,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,513
443,2491,1474,622.75,444,322,148.0,1197.5,4790,419.2857142857143,568.75,90.0,2491,444,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,2386,1474,238.6,4153,1474,415.3,429.2,4292,326.95,183.4,358.9,2386,4153,64240
443,2005,1474,250.625,3796,1474,421.77777777777777,453.25,3626,341.2352941176471,195.125,365.1111111111111,2005,3796,64240
39769,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,318
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,32292,1494,1009.125,7886,1506,415.05263157894734,1970.25,63048,787.8039215686274,954.375,360.42105263157896,32292,7886,65535
6613,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,7708
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,6805
39982,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
6617,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16382
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
40009,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,513
443,2491,1474,622.75,444,322,148.0,1197.5,4790,419.2857142857143,568.75,90.0,2491,444,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
443,1162,350,145.25,1900,901,237.5,242.5,1940,191.375,91.25,182.0,1162,1900,514
443,2386,1474,238.6,4153,1474,415.3,429.2,4292,326.95,183.4,358.9,2386,4153,64240
443,2005,1474,250.625,3796,1474,421.77777777777777,453.25,3626,341.2352941176471,195.125,365.1111111111111,2005,3796,64240
39769,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,318
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,32292,1494,1009.125,7886,1506,415.05263157894734,1970.25,63048,787.8039215686274,954.375,360.42105263157896,32292,7886,65535
6613,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,7708
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,6805
39982,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
6617,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16382
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
40008,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
40009,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,513
443,2491,1474,622.75,444,322,148.0,1197.5,4790,419.2857142857143,568.75,90.0,2491,444,515
443,1948,1017,243.5,4181,1474,380.09090909090907,439.0,3512,322.57894736842104,188.0,325.0,1948,4181,64240
443,1464,421,209.14285714285714,2464,1149,492.8,370.2857142857143,2592,327.3333333333333,155.14285714285714,438.8,1464,2464,512
