Destination Port,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Fwd Header Length,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
43796,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,516
443,144,90,72.0,86,86,86.0,96.0,192,76.66666666666667,18.0,32.0,144,86,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,513
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
43733,1702,888,340.4,490,327,122.5,632.8,3164,243.55555555555554,284.0,68.5,1702,490,163
43762,442,376,221.0,109,55,54.5,394.0,788,137.75,161.0,0.5,442,109,163
43904,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
43905,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
43796,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,144,90,72.0,86,86,86.0,96.0,192,76.66666666666667,18.0,32.0,144,86,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,513
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,15933,1494,663.875,43925,1506,1155.921052631579,1279.75,30714,965.4516129032259,609.375,1101.6052631578948,15933,43925,64240
443,152,98,76.0,229,229,229.0,104.0,208,127.0,22.0,175.0,152,229,516
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,8192
443,1201,546,171.57142857142858,4921,1506,615.125,295.14285714285717,2066,408.1333333333333,115.85714285714286,559.625,1201,4921,64240
43856,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
443,1379,559,153.22222222222223,12148,1506,1104.3636363636363,258.44444444444446,2326,676.35,96.55555555555556,1049.2727272727273,1379,12148,64240
443,46567,1494,1058.340909090909,8625,1506,359.375,2068.681818181818,91022,811.6470588235294,1003.7954545454545,304.375,46567,8625,65535
43785,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
43733,1702,888,340.4,490,327,122.5,632.8,3164,243.55555555555554,284.0,68.5,1702,490,163
43762,442,376,221.0,109,55,54.5,394.0,788,137.75,161.0,0.5,442,109,163
43904,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
43905,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
43796,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,144,90,72.0,86,86,86.0,96.0,192,76.66666666666667,18.0,32.0,144,86,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,513
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,15933,1494,663.875,43925,1506,1155.921052631579,1279.75,30714,965.4516129032259,609.375,1101.6052631578948,15933,43925,64240
443,152,98,76.0,229,229,229.0,104.0,208,127.0,22.0,175.0,152,229,516
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,8192
443,1201,546,171.57142857142858,4921,1506,615.125,295.14285714285717,2066,408.1333333333333,115.85714285714286,559.625,1201,4921,64240
43856,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
443,1379,559,153.22222222222223,12148,1506,1104.3636363636363,258.44444444444446,2326,676.35,96.55555555555556,1049.2727272727273,1379,12148,64240
443,46567,1494,1058.340909090909,8625,1506,359.375,2068.681818181818,91022,811.6470588235294,1003.7954545454545,304.375,46567,8625,65535
43785,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
43733,1702,888,340.4,490,327,122.5,632.8,3164,243.55555555555554,284.0,68.5,1702,490,163
43762,508,376,169.33333333333334,164,55,54.666666666666664,290.6666666666667,872,112.0,107.33333333333333,0.6666666666666666,508,164,163
43904,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
43905,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
43796,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,144,90,72.0,86,86,86.0,96.0,192,76.66666666666667,18.0,32.0,144,86,514
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,513
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,515
443,15933,1494,663.875,43925,1506,1155.921052631579,1279.75,30714,965.4516129032259,609.375,1101.6052631578948,15933,43925,64240
443,152,98,76.0,229,229,229.0,104.0,208,127.0,22.0,175.0,152,229,516
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,8192
443,1255,546,156.875,4921,1506,615.125,265.75,2126,386.0,101.375,559.625,1255,4921,64240
43856,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
443,1433,559,143.3,12148,1506,1104.3636363636363,238.6,2386,646.7142857142857,86.9,1049.2727272727273,1433,12148,64240
443,46675,1494,1014.6739130434783,9134,1506,365.36,1981.3478260869565,91142,786.0422535211268,960.1521739130435,310.4,46675,9134,65535
43785,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
443,1201,546,171.57142857142858,4922,1506,615.25,295.14285714285717,2066,408.2,115.85714285714286,559.75,1201,4922,64240
443,1445,559,144.5,12148,1506,1104.3636363636363,241.0,2410,647.2857142857143,86.9,1049.2727272727273,1445,12148,64240
42861,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,1795
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,66,66,66.0,0,0,0,84.0,84,66.0,0.0,0,66,0,65535
43733,2115,888,302.14285714285717,871,327,145.16666666666666,556.2857142857143,3894,229.69230769230768,246.42857142857142,91.16666666666667,2115,871,163
43762,508,376,169.33333333333334,164,55,54.666666666666664,290.6666666666667,872,112.0,107.33333333333333,0.6666666666666666,508,164,163
43904,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
43905,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
43796,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,144,90,72.0,86,86,86.0,96.0,192,76.66666666666667,18.0,32.0,144,86,514
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,513
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,515
443,15933,1494,663.875,43925,1506,1155.921052631579,1279.75,30714,965.4516129032259,609.375,1101.6052631578948,15933,43925,64240
443,152,98,76.0,229,229,229.0,104.0,208,127.0,22.0,175.0,152,229,516
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,8192
443,1255,546,156.875,4921,1506,615.125,265.75,2126,386.0,101.375,559.625,1255,4921,64240
43856,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
443,1433,559,143.3,12148,1506,1104.3636363636363,238.6,2386,646.7142857142857,86.9,1049.2727272727273,1433,12148,64240
443,46675,1494,1014.6739130434783,9134,1506,365.36,1981.3478260869565,91142,786.0422535211268,960.1521739130435,310.4,46675,9134,65535
43785,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
443,1201,546,171.57142857142858,4922,1506,615.25,295.14285714285717,2066,408.2,115.85714285714286,559.75,1201,4922,64240
443,1445,559,144.5,12148,1506,1104.3636363636363,241.0,2410,647.2857142857143,86.9,1049.2727272727273,1445,12148,64240
42861,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,1795
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,33881,1494,996.5,7484,1506,393.89473684210526,1945.0,66130,780.4716981132076,941.4411764705883,339.2631578947368,33881,7484,65535
43733,2115,888,302.14285714285717,871,327,145.16666666666666,556.2857142857143,3894,229.69230769230768,246.42857142857142,91.16666666666667,2115,871,163
43762,508,376,169.33333333333334,164,55,54.666666666666664,290.6666666666667,872,112.0,107.33333333333333,0.6666666666666666,508,164,163
43904,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
43905,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
43796,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16386
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,144,90,72.0,86,86,86.0,96.0,192,76.66666666666667,18.0,32.0,144,86,514
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,513
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,515
443,15933,1494,663.875,43925,1506,1155.921052631579,1279.75,30714,965.4516129032259,609.375,1101.6052631578948,15933,43925,64240
443,152,98,76.0,229,229,229.0,104.0,208,127.0,22.0,175.0,152,229,516
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,8192
443,1255,546,156.875,4921,1506,615.125,265.75,2126,386.0,101.375,559.625,1255,4921,64240
43856,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
443,1433,559,143.3,12148,1506,1104.3636363636363,238.6,2386,646.7142857142857,86.9,1049.2727272727273,1433,12148,64240
443,46675,1494,1014.6739130434783,9134,1506,365.36,1981.3478260869565,91142,786.0422535211268,960.1521739130435,310.4,46675,9134,65535
43785,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
443,1255,546,156.875,4922,1506,615.25,265.75,2126,386.0625,101.375,559.75,1255,4922,64240
443,1499,559,136.27272727272728,12148,1506,1104.3636363636363,224.54545454545453,2470,620.3181818181819,79.0,1049.2727272727273,1499,12148,64240
42861,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,1795
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,33989,1494,944.1388888888889,7992,1506,399.6,1840.2777777777778,66250,749.6607142857143,889.1388888888889,345.0,33989,7992,65535
43733,2115,888,302.14285714285717,871,327,145.16666666666666,556.2857142857143,3894,229.69230769230768,246.42857142857142,91.16666666666667,2115,871,163
43762,508,376,169.33333333333334,164,55,54.666666666666664,290.6666666666667,872,112.0,107.33333333333333,0.6666666666666666,508,164,163
43904,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
43905,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
43796,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,516
443,144,90,72.0,86,86,86.0,96.0,192,76.66666666666667,18.0,32.0,144,86,514
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,513
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,515
443,15933,1494,663.875,43925,1506,1155.921052631579,1279.75,30714,965.4516129032259,609.375,1101.6052631578948,15933,43925,64240
443,152,98,76.0,229,229,229.0,104.0,208,127.0,22.0,175.0,152,229,516
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,8192
443,1255,546,156.875,4921,1506,615.125,265.75,2126,386.0,101.375,559.625,1255,4921,64240
43856,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
443,1433,559,143.3,12148,1506,1104.3636363636363,238.6,2386,646.7142857142857,86.9,1049.2727272727273,1433,12148,64240
443,46675,1494,1014.6739130434783,9134,1506,365.36,1981.3478260869565,91142,786.0422535211268,960.1521739130435,310.4,46675,9134,65535
43785,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
443,1255,546,156.875,4922,1506,615.25,265.75,2126,386.0625,101.375,559.75,1255,4922,64240
443,1499,559,136.27272727272728,12148,1506,1104.3636363636363,224.54545454545453,2470,620.3181818181819,79.0,1049.2727272727273,1499,12148,64240
42861,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,1795
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,33989,1494,944.1388888888889,7992,1506,399.6,1840.2777777777778,66250,749.6607142857143,889.1388888888889,345.0,33989,7992,65535
43733,2115,888,302.14285714285717,871,327,145.16666666666666,556.2857142857143,3894,229.69230769230768,246.42857142857142,91.16666666666667,2115,871,163
43762,508,376,169.33333333333334,164,55,54.666666666666664,290.6666666666667,872,112.0,107.33333333333333,0.6666666666666666,508,164,163
43904,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
43905,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
43796,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
443,165,55,55.0,198,66,66.0,62.0,186,60.5,1.0,0.0,165,198,516
443,198,90,66.0,142,86,71.0,84.0,252,68.0,12.0,17.0,198,142,514
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,513
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,515
443,15933,1494,663.875,43925,1506,1155.921052631579,1279.75,30714,965.4516129032259,609.375,1101.6052631578948,15933,43925,64240
443,152,98,76.0,229,229,229.0,104.0,208,127.0,22.0,175.0,152,229,516
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,8192
443,1255,546,156.875,4921,1506,615.125,265.75,2126,386.0,101.375,559.625,1255,4921,64240
43856,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
443,1433,559,143.3,12148,1506,1104.3636363636363,238.6,2386,646.7142857142857,86.9,1049.2727272727273,1433,12148,64240
443,46675,1494,1014.6739130434783,9134,1506,365.36,1981.3478260869565,91142,786.0422535211268,960.1521739130435,310.4,46675,9134,65535
43785,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
443,1255,546,156.875,4922,1506,615.25,265.75,2126,386.0625,101.375,559.75,1255,4922,64240
443,1499,559,136.27272727272728,12148,1506,1104.3636363636363,224.54545454545453,2470,620.3181818181819,79.0,1049.2727272727273,1499,12148,64240
42861,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,1795
6665,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,33989,1494,944.1388888888889,7992,1506,399.6,1840.2777777777778,66250,749.6607142857143,889.1388888888889,345.0,33989,7992,65535
443,1201,546,171.57142857142858,4978,1506,553.1111111111111,295.14285714285717,2066,386.1875,115.85714285714286,497.77777777777777,1201,4978,64240
443,1499,559,136.27272727272728,12148,1506,1104.3636363636363,224.54545454545453,2470,620.3181818181819,79.0,1049.2727272727273,1499,12148,64240
443,15903,1494,837.0,6760,1506,965.7142857142857,1626.0,30894,871.6538461538462,781.7368421052631,910.0,15903,6760,65535
443,66,66,66.0,0,0,0,84.0,84,66.0,0.0,0,66,0,65535
43733,2115,888,302.14285714285717,871,327,145.16666666666666,556.2857142857143,3894,229.69230769230768,246.42857142857142,91.16666666666667,2115,871,163
43762,508,376,169.33333333333334,164,55,54.666666666666664,290.6666666666667,872,112.0,107.33333333333333,0.6666666666666666,508,164,163
43904,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
43905,3718,1474,464.75,374,134,74.8,881.5,7052,314.7692307692308,410.75,20.8,3718,374,163
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
43796,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
443,165,55,55.0,198,66,66.0,62.0,186,60.5,1.0,0.0,165,198,516
443,198,90,66.0,142,86,71.0,84.0,252,68.0,12.0,17.0,198,142,514
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,513
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,515
443,15933,1494,663.875,43925,1506,1155.921052631579,1279.75,30714,965.4516129032259,609.375,1101.6052631578948,15933,43925,64240
443,152,98,76.0,229,229,229.0,104.0,208,127.0,22.0,175.0,152,229,516
6619,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,8192
443,1255,546,156.875,4921,1506,615.125,265.75,2126,386.0,101.375,559.625,1255,4921,64240
43856,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
443,1433,559,143.3,12148,1506,1104.3636363636363,238.6,2386,646.7142857142857,86.9,1049.2727272727273,1433,12148,64240
443,46675,1494,1014.6739130434783,9134,1506,365.36,1981.3478260869565,91142,786.0422535211268,960.1521739130435,310.4,46675,9134,65535
43785,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,501
443,1255,546,156.875,4922,1506,615.25,265.75,2126,386.0625,101.375,559.75,1255,4922,64240
