timestamp,src_ip,dst_ip,protocol,size,direction
2024-12-31 19:00:06,192.168.1.1,8.8.8.8,6,407,outbound
2024-12-31 19:00:06,192.168.1.1,8.8.8.8,6,437,outbound
2024-12-31 19:00:06,8.8.8.8,192.168.1.1,17,563,inbound
2024-12-31 19:00:06,8.8.8.8,192.168.1.1,17,898,inbound
2024-12-31 19:00:06,192.168.1.1,8.8.8.8,6,422,outbound
2024-12-31 19:00:06,192.168.1.1,8.8.8.8,6,255,outbound
2024-12-31 19:00:06,8.8.8.8,192.168.1.1,17,1423,inbound
2024-12-31 19:00:06,8.8.8.8,192.168.1.1,6,322,inbound
2024-12-31 19:00:07,192.168.1.1,8.8.8.8,6,1001,outbound
2024-12-31 19:00:07,8.8.8.8,192.168.1.1,6,787,inbound
2024-12-31 19:00:07,8.8.8.8,192.168.1.1,17,978,inbound
2024-12-31 19:00:07,192.168.1.1,8.8.8.8,17,899,outbound
2024-12-31 19:00:07,8.8.8.8,192.168.1.1,17,865,inbound
2024-12-31 19:00:07,8.8.8.8,192.168.1.1,17,1131,inbound
2024-12-31 19:00:07,8.8.8.8,192.168.1.1,6,315,inbound
2024-12-31 19:00:07,192.168.1.1,8.8.8.8,17,1119,outbound
2024-12-31 19:00:07,192.168.1.1,8.8.8.8,17,730,outbound
2024-12-31 19:00:07,8.8.8.8,192.168.1.1,6,400,inbound
2024-12-31 19:00:08,8.8.8.8,192.168.1.1,17,1011,inbound
2024-12-31 19:00:08,192.168.1.1,8.8.8.8,6,1119,outbound
2024-12-31 19:00:08,192.168.1.1,8.8.8.8,17,845,outbound
2024-12-31 19:00:08,8.8.8.8,192.168.1.1,6,1152,inbound
2024-12-31 19:00:08,8.8.8.8,192.168.1.1,17,1224,inbound
2024-12-31 19:00:08,192.168.1.1,8.8.8.8,17,1000,outbound
2024-12-31 19:00:08,192.168.1.1,8.8.8.8,6,215,outbound
2024-12-31 19:00:08,8.8.8.8,192.168.1.1,6,1145,inbound
2024-12-31 19:00:08,8.8.8.8,192.168.1.1,17,1313,inbound
2024-12-31 19:00:09,192.168.1.1,8.8.8.8,17,440,outbound
2024-12-31 19:00:09,8.8.8.8,192.168.1.1,17,1117,inbound
2024-12-31 19:00:09,192.168.1.1,8.8.8.8,17,1319,outbound
2024-12-31 19:00:09,8.8.8.8,192.168.1.1,17,302,inbound
2024-12-31 19:00:09,192.168.1.1,8.8.8.8,6,475,outbound
2024-12-31 19:00:09,8.8.8.8,192.168.1.1,17,1112,inbound
2024-12-31 19:00:09,192.168.1.1,8.8.8.8,6,183,outbound
2024-12-31 19:00:09,192.168.1.1,8.8.8.8,6,662,outbound
2024-12-31 19:00:09,8.8.8.8,192.168.1.1,17,1152,inbound
2024-12-31 19:00:09,8.8.8.8,192.168.1.1,6,832,inbound
2024-12-31 19:00:10,192.168.1.1,8.8.8.8,6,887,outbound
2024-12-31 19:00:10,8.8.8.8,192.168.1.1,6,861,inbound
2024-12-31 19:00:10,192.168.1.1,8.8.8.8,17,1418,outbound
2024-12-31 19:00:10,192.168.1.1,8.8.8.8,6,821,outbound
2024-12-31 19:00:10,8.8.8.8,192.168.1.1,17,1320,inbound
2024-12-31 19:00:10,8.8.8.8,192.168.1.1,6,906,inbound
2024-12-31 19:00:10,192.168.1.1,8.8.8.8,17,930,outbound
2024-12-31 19:00:10,8.8.8.8,192.168.1.1,6,1119,inbound
2024-12-31 19:00:10,192.168.1.1,8.8.8.8,17,1018,outbound
2024-12-31 19:00:10,8.8.8.8,192.168.1.1,6,1034,inbound
2024-12-31 19:00:11,8.8.8.8,192.168.1.1,6,177,inbound
2024-12-31 19:00:11,8.8.8.8,192.168.1.1,17,569,inbound
2024-12-31 19:00:11,8.8.8.8,192.168.1.1,6,1220,inbound
2024-12-31 19:00:11,8.8.8.8,192.168.1.1,6,622,inbound
2024-12-31 19:00:11,8.8.8.8,192.168.1.1,6,1039,inbound
2024-12-31 19:00:11,192.168.1.1,8.8.8.8,17,800,outbound
2024-12-31 19:00:11,8.8.8.8,192.168.1.1,6,1069,inbound
2024-12-31 19:00:11,192.168.1.1,8.8.8.8,17,294,outbound
2024-12-31 19:00:11,8.8.8.8,192.168.1.1,17,348,inbound
2024-12-31 19:00:11,192.168.1.1,8.8.8.8,6,494,outbound
2024-12-31 19:00:12,192.168.1.1,8.8.8.8,17,1356,outbound
2024-12-31 19:00:12,192.168.1.1,8.8.8.8,17,1362,outbound
2024-12-31 19:00:12,8.8.8.8,192.168.1.1,6,1069,inbound
2024-12-31 19:00:12,192.168.1.1,8.8.8.8,6,354,outbound
2024-12-31 19:00:12,8.8.8.8,192.168.1.1,17,196,inbound
2024-12-31 19:00:12,192.168.1.1,8.8.8.8,6,905,outbound
2024-12-31 19:00:12,192.168.1.1,8.8.8.8,17,298,outbound
2024-12-31 19:00:12,192.168.1.1,8.8.8.8,6,1481,outbound
2024-12-31 19:00:12,8.8.8.8,192.168.1.1,6,1461,inbound
2024-12-31 19:00:12,8.8.8.8,192.168.1.1,6,135,inbound
2024-12-31 19:00:13,192.168.1.1,8.8.8.8,6,871,outbound
2024-12-31 19:00:13,192.168.1.1,8.8.8.8,6,945,outbound
2024-12-31 19:00:13,8.8.8.8,192.168.1.1,17,476,inbound
2024-12-31 19:00:13,8.8.8.8,192.168.1.1,6,287,inbound
2024-12-31 19:00:13,8.8.8.8,192.168.1.1,6,1260,inbound
2024-12-31 19:00:13,8.8.8.8,192.168.1.1,6,1154,inbound
2024-12-31 19:00:13,8.8.8.8,192.168.1.1,6,603,inbound
2024-12-31 19:00:13,8.8.8.8,192.168.1.1,6,1407,inbound
2024-12-31 19:00:13,192.168.1.1,8.8.8.8,6,1106,outbound
2024-12-31 19:00:14,8.8.8.8,192.168.1.1,6,1016,inbound
2024-12-31 19:00:14,192.168.1.1,8.8.8.8,17,135,outbound
2024-12-31 19:00:14,8.8.8.8,192.168.1.1,6,1266,inbound
2024-12-31 19:00:14,8.8.8.8,192.168.1.1,6,1482,inbound
2024-12-31 19:00:14,192.168.1.1,8.8.8.8,6,326,outbound
2024-12-31 19:00:14,192.168.1.1,8.8.8.8,6,1021,outbound
2024-12-31 19:00:14,192.168.1.1,8.8.8.8,6,1089,outbound
2024-12-31 19:00:14,192.168.1.1,8.8.8.8,17,967,outbound
2024-12-31 19:00:14,192.168.1.1,8.8.8.8,6,1183,outbound
2024-12-31 19:00:14,192.168.1.1,8.8.8.8,17,695,outbound
2024-12-31 19:00:15,8.8.8.8,192.168.1.1,17,713,inbound
2024-12-31 19:00:15,192.168.1.1,8.8.8.8,17,500,outbound
2024-12-31 19:00:15,192.168.1.1,8.8.8.8,17,404,outbound
2024-12-31 19:00:15,192.168.1.1,8.8.8.8,17,869,outbound
2024-12-31 19:00:15,8.8.8.8,192.168.1.1,17,366,inbound
2024-12-31 19:00:15,8.8.8.8,192.168.1.1,6,1209,inbound
2024-12-31 19:00:15,192.168.1.1,8.8.8.8,6,126,outbound
2024-12-31 19:00:15,8.8.8.8,192.168.1.1,17,527,inbound
2024-12-31 19:00:15,8.8.8.8,192.168.1.1,17,1140,inbound
2024-12-31 19:00:15,8.8.8.8,192.168.1.1,17,173,inbound
2024-12-31 19:00:16,192.168.1.1,8.8.8.8,17,737,outbound
2024-12-31 19:00:16,192.168.1.1,8.8.8.8,6,594,outbound
2024-12-31 19:00:16,8.8.8.8,192.168.1.1,17,1299,inbound
2024-12-31 19:00:16,8.8.8.8,192.168.1.1,17,1012,inbound
2024-12-31 19:00:16,192.168.1.1,8.8.8.8,17,420,outbound
2024-12-31 19:00:16,192.168.1.1,8.8.8.8,6,186,outbound
2024-12-31 19:00:16,8.8.8.8,192.168.1.1,17,595,inbound
2024-12-31 19:00:16,192.168.1.1,8.8.8.8,6,1065,outbound
2024-12-31 19:00:16,8.8.8.8,192.168.1.1,6,790,inbound
2024-12-31 19:00:16,192.168.1.1,8.8.8.8,6,1314,outbound
2024-12-31 19:00:17,192.168.1.1,8.8.8.8,6,1210,outbound
2024-12-31 19:00:17,192.168.1.1,8.8.8.8,6,966,outbound
2024-12-31 19:00:17,192.168.1.1,8.8.8.8,17,375,outbound
2024-12-31 19:00:17,192.168.1.1,8.8.8.8,6,1329,outbound
2024-12-31 19:00:17,8.8.8.8,192.168.1.1,6,816,inbound
2024-12-31 19:00:17,192.168.1.1,8.8.8.8,6,467,outbound
2024-12-31 19:00:17,8.8.8.8,192.168.1.1,17,359,inbound
2024-12-31 19:00:17,192.168.1.1,8.8.8.8,17,1025,outbound
2024-12-31 19:00:17,192.168.1.1,8.8.8.8,17,647,outbound
2024-12-31 19:00:17,8.8.8.8,192.168.1.1,17,1038,inbound
2024-12-31 19:00:18,192.168.1.1,8.8.8.8,17,627,outbound
2024-12-31 19:00:18,8.8.8.8,192.168.1.1,6,1253,inbound
2024-12-31 19:00:18,8.8.8.8,192.168.1.1,6,359,inbound
2024-12-31 19:00:18,8.8.8.8,192.168.1.1,17,1440,inbound
2024-12-31 19:00:18,192.168.1.1,8.8.8.8,6,1100,outbound
2024-12-31 19:00:18,192.168.1.1,8.8.8.8,17,642,outbound
2024-12-31 19:00:18,8.8.8.8,192.168.1.1,6,1152,inbound
2024-12-31 19:00:18,192.168.1.1,8.8.8.8,17,922,outbound
2024-12-31 19:00:18,192.168.1.1,8.8.8.8,17,1394,outbound
2024-12-31 19:00:19,192.168.1.1,8.8.8.8,6,686,outbound
2024-12-31 19:00:19,192.168.1.1,8.8.8.8,17,571,outbound
2024-12-31 19:00:19,8.8.8.8,192.168.1.1,6,382,inbound
2024-12-31 19:00:19,8.8.8.8,192.168.1.1,6,473,inbound
2024-12-31 19:00:19,8.8.8.8,192.168.1.1,17,1140,inbound
2024-12-31 19:00:19,192.168.1.1,8.8.8.8,6,789,outbound
2024-12-31 19:00:19,8.8.8.8,192.168.1.1,6,289,inbound
2024-12-31 19:00:19,8.8.8.8,192.168.1.1,6,1001,inbound
2024-12-31 19:00:19,8.8.8.8,192.168.1.1,17,147,inbound
2024-12-31 19:00:19,192.168.1.1,8.8.8.8,17,457,outbound
2024-12-31 19:00:20,8.8.8.8,192.168.1.1,17,535,inbound
2024-12-31 19:00:20,192.168.1.1,8.8.8.8,6,302,outbound
2024-12-31 19:00:20,8.8.8.8,192.168.1.1,6,1123,inbound
2024-12-31 19:00:20,192.168.1.1,8.8.8.8,6,1443,outbound
2024-12-31 19:00:20,8.8.8.8,192.168.1.1,17,470,inbound
2024-12-31 19:00:20,192.168.1.1,8.8.8.8,6,562,outbound
2024-12-31 19:00:20,8.8.8.8,192.168.1.1,17,198,inbound
2024-12-31 19:00:20,192.168.1.1,8.8.8.8,17,1256,outbound
2024-12-31 19:00:20,192.168.1.1,8.8.8.8,17,742,outbound
2024-12-31 19:00:20,192.168.1.1,8.8.8.8,17,1257,outbound
2024-12-31 19:00:21,8.8.8.8,192.168.1.1,17,1162,inbound
2024-12-31 19:00:21,8.8.8.8,192.168.1.1,6,1257,inbound
2024-12-31 19:00:21,8.8.8.8,192.168.1.1,17,1052,inbound
2024-12-31 19:00:21,192.168.1.1,8.8.8.8,6,168,outbound
2024-12-31 19:00:21,192.168.1.1,8.8.8.8,6,259,outbound
2024-12-31 19:00:21,192.168.1.1,8.8.8.8,17,839,outbound
2024-12-31 19:00:21,8.8.8.8,192.168.1.1,6,376,inbound
2024-12-31 19:00:21,8.8.8.8,192.168.1.1,6,313,inbound
2024-12-31 19:00:21,8.8.8.8,192.168.1.1,17,156,inbound
2024-12-31 19:00:21,192.168.1.1,8.8.8.8,17,1183,outbound
2024-12-31 19:00:22,192.168.1.1,8.8.8.8,6,618,outbound
2024-12-31 19:00:22,192.168.1.1,8.8.8.8,6,928,outbound
2024-12-31 19:00:22,192.168.1.1,8.8.8.8,6,1039,outbound
2024-12-31 19:00:22,192.168.1.1,8.8.8.8,17,805,outbound
2024-12-31 19:00:22,192.168.1.1,8.8.8.8,6,865,outbound
2024-12-31 19:00:22,192.168.1.1,8.8.8.8,6,578,outbound
2024-12-31 19:00:22,192.168.1.1,8.8.8.8,17,1219,outbound
2024-12-31 19:00:22,8.8.8.8,192.168.1.1,17,1200,inbound
2024-12-31 19:00:22,8.8.8.8,192.168.1.1,6,227,inbound
2024-12-31 19:00:22,192.168.1.1,8.8.8.8,6,504,outbound
2024-12-31 19:00:23,192.168.1.1,8.8.8.8,6,782,outbound
2024-12-31 19:00:23,8.8.8.8,192.168.1.1,17,1420,inbound
2024-12-31 19:00:23,8.8.8.8,192.168.1.1,6,1004,inbound
2024-12-31 19:00:23,192.168.1.1,8.8.8.8,6,793,outbound
2024-12-31 19:00:23,8.8.8.8,192.168.1.1,17,107,inbound
2024-12-31 19:00:23,8.8.8.8,192.168.1.1,6,771,inbound
2024-12-31 19:00:23,8.8.8.8,192.168.1.1,6,1294,inbound
2024-12-31 19:00:23,192.168.1.1,8.8.8.8,6,782,outbound
2024-12-31 19:00:23,192.168.1.1,8.8.8.8,6,972,outbound
2024-12-31 19:00:23,8.8.8.8,192.168.1.1,17,318,inbound
2024-12-31 19:00:24,8.8.8.8,192.168.1.1,6,314,inbound
2024-12-31 19:00:24,192.168.1.1,8.8.8.8,6,591,outbound
2024-12-31 19:00:24,8.8.8.8,192.168.1.1,6,132,inbound
2024-12-31 19:00:24,8.8.8.8,192.168.1.1,6,722,inbound
2024-12-31 19:00:24,192.168.1.1,8.8.8.8,6,419,outbound
2024-12-31 19:00:24,192.168.1.1,8.8.8.8,6,425,outbound
2024-12-31 19:00:24,8.8.8.8,192.168.1.1,17,1130,inbound
2024-12-31 19:00:24,8.8.8.8,192.168.1.1,17,1486,inbound
2024-12-31 19:00:24,8.8.8.8,192.168.1.1,17,476,inbound
2024-12-31 19:00:24,192.168.1.1,8.8.8.8,6,414,outbound
2024-12-31 19:00:25,8.8.8.8,192.168.1.1,17,984,inbound
2024-12-31 19:00:25,192.168.1.1,8.8.8.8,17,674,outbound
2024-12-31 19:00:25,8.8.8.8,192.168.1.1,17,913,inbound
2024-12-31 19:00:25,8.8.8.8,192.168.1.1,17,1226,inbound
2024-12-31 19:00:25,8.8.8.8,192.168.1.1,17,454,inbound
2024-12-31 19:00:25,8.8.8.8,192.168.1.1,17,1057,inbound
2024-12-31 19:00:25,8.8.8.8,192.168.1.1,6,813,inbound
2024-12-31 19:00:25,192.168.1.1,8.8.8.8,17,757,outbound
2024-12-31 19:00:25,8.8.8.8,192.168.1.1,6,362,inbound
2024-12-31 19:00:25,192.168.1.1,8.8.8.8,17,446,outbound
2024-12-31 19:00:26,8.8.8.8,192.168.1.1,6,859,inbound
2024-12-31 19:00:26,8.8.8.8,192.168.1.1,6,280,inbound
2024-12-31 19:00:26,8.8.8.8,192.168.1.1,6,588,inbound
2024-12-31 19:00:26,8.8.8.8,192.168.1.1,17,827,inbound
2024-12-31 19:00:26,192.168.1.1,8.8.8.8,6,877,outbound
2024-12-31 19:00:26,8.8.8.8,192.168.1.1,6,1020,inbound
2024-12-31 19:00:26,8.8.8.8,192.168.1.1,6,1040,inbound
2024-12-31 19:00:26,192.168.1.1,8.8.8.8,17,846,outbound
2024-12-31 19:00:26,192.168.1.1,8.8.8.8,17,1490,outbound
2024-12-31 19:00:27,8.8.8.8,192.168.1.1,17,1272,inbound
2024-12-31 19:00:27,192.168.1.1,8.8.8.8,6,1234,outbound
2024-12-31 19:00:27,192.168.1.1,8.8.8.8,17,583,outbound
2024-12-31 19:00:27,8.8.8.8,192.168.1.1,17,378,inbound
2024-12-31 19:00:27,192.168.1.1,8.8.8.8,17,374,outbound
2024-12-31 19:00:27,8.8.8.8,192.168.1.1,6,1419,inbound
2024-12-31 19:00:27,192.168.1.1,8.8.8.8,17,607,outbound
2024-12-31 19:00:27,192.168.1.1,8.8.8.8,6,1082,outbound
2024-12-31 19:00:27,8.8.8.8,192.168.1.1,17,993,inbound
2024-12-31 19:00:27,192.168.1.1,8.8.8.8,6,1297,outbound
2024-12-31 19:00:28,8.8.8.8,192.168.1.1,6,978,inbound
2024-12-31 19:00:28,192.168.1.1,8.8.8.8,17,655,outbound
2024-12-31 19:00:28,8.8.8.8,192.168.1.1,17,1147,inbound
2024-12-31 19:00:28,8.8.8.8,192.168.1.1,17,983,inbound
2024-12-31 19:00:28,8.8.8.8,192.168.1.1,17,271,inbound
2024-12-31 19:00:28,192.168.1.1,8.8.8.8,17,945,outbound
2024-12-31 19:00:28,8.8.8.8,192.168.1.1,6,1390,inbound
2024-12-31 19:00:28,192.168.1.1,8.8.8.8,17,917,outbound
2024-12-31 19:00:28,192.168.1.1,8.8.8.8,17,1271,outbound
2024-12-31 19:00:28,8.8.8.8,192.168.1.1,6,185,inbound
2024-12-31 19:00:29,8.8.8.8,192.168.1.1,17,943,inbound
2024-12-31 19:00:29,8.8.8.8,192.168.1.1,6,179,inbound
2024-12-31 19:00:29,192.168.1.1,8.8.8.8,6,154,outbound
2024-12-31 19:00:29,8.8.8.8,192.168.1.1,17,727,inbound
2024-12-31 19:00:29,8.8.8.8,192.168.1.1,17,792,inbound
2024-12-31 19:00:29,192.168.1.1,8.8.8.8,6,158,outbound
2024-12-31 19:00:29,192.168.1.1,8.8.8.8,6,734,outbound
2024-12-31 19:00:29,8.8.8.8,192.168.1.1,6,777,inbound
2024-12-31 19:00:29,8.8.8.8,192.168.1.1,17,927,inbound
2024-12-31 19:00:29,8.8.8.8,192.168.1.1,17,519,inbound
2024-12-31 19:00:30,192.168.1.1,8.8.8.8,17,658,outbound
2024-12-31 19:00:30,8.8.8.8,192.168.1.1,17,977,inbound
2024-12-31 19:00:30,192.168.1.1,8.8.8.8,6,824,outbound
2024-12-31 19:00:30,8.8.8.8,192.168.1.1,17,116,inbound
2024-12-31 19:00:30,192.168.1.1,8.8.8.8,6,390,outbound
2024-12-31 19:00:30,8.8.8.8,192.168.1.1,17,798,inbound
2024-12-31 19:00:30,192.168.1.1,8.8.8.8,17,741,outbound
2024-12-31 19:00:30,192.168.1.1,8.8.8.8,6,1246,outbound
2024-12-31 19:00:30,8.8.8.8,192.168.1.1,6,580,inbound
2024-12-31 19:00:30,8.8.8.8,192.168.1.1,6,1462,inbound
2024-12-31 19:00:31,192.168.1.1,8.8.8.8,17,1002,outbound
2024-12-31 19:00:31,8.8.8.8,192.168.1.1,6,475,inbound
2024-12-31 19:00:31,8.8.8.8,192.168.1.1,17,827,inbound
2024-12-31 19:00:31,8.8.8.8,192.168.1.1,17,304,inbound
2024-12-31 19:00:31,192.168.1.1,8.8.8.8,17,207,outbound
2024-12-31 19:00:31,8.8.8.8,192.168.1.1,6,544,inbound
2024-12-31 19:00:31,192.168.1.1,8.8.8.8,17,1322,outbound
2024-12-31 19:00:31,8.8.8.8,192.168.1.1,6,1389,inbound
2024-12-31 19:00:31,8.8.8.8,192.168.1.1,6,605,inbound
2024-12-31 19:00:31,8.8.8.8,192.168.1.1,17,711,inbound
2024-12-31 19:00:32,8.8.8.8,192.168.1.1,17,1227,inbound
2024-12-31 19:00:32,192.168.1.1,8.8.8.8,6,321,outbound
2024-12-31 19:00:32,8.8.8.8,192.168.1.1,6,755,inbound
2024-12-31 19:00:32,192.168.1.1,8.8.8.8,6,814,outbound
2024-12-31 19:00:32,8.8.8.8,192.168.1.1,17,1039,inbound
2024-12-31 19:00:32,8.8.8.8,192.168.1.1,6,296,inbound
2024-12-31 19:00:32,192.168.1.1,8.8.8.8,6,1056,outbound
2024-12-31 19:00:32,8.8.8.8,192.168.1.1,17,207,inbound
2024-12-31 19:00:32,192.168.1.1,8.8.8.8,17,154,outbound
2024-12-31 19:00:32,192.168.1.1,8.8.8.8,6,306,outbound
2024-12-31 19:00:33,192.168.1.1,8.8.8.8,6,1247,outbound
2024-12-31 19:00:33,192.168.1.1,8.8.8.8,6,126,outbound
2024-12-31 19:00:33,192.168.1.1,8.8.8.8,6,1260,outbound
2024-12-31 19:00:33,8.8.8.8,192.168.1.1,17,496,inbound
2024-12-31 19:00:33,192.168.1.1,8.8.8.8,6,1309,outbound
2024-12-31 19:00:33,192.168.1.1,8.8.8.8,17,1039,outbound
2024-12-31 19:00:33,192.168.1.1,8.8.8.8,17,1013,outbound
2024-12-31 19:00:33,192.168.1.1,8.8.8.8,17,791,outbound
2024-12-31 19:00:33,8.8.8.8,192.168.1.1,6,1414,inbound
2024-12-31 19:00:34,8.8.8.8,192.168.1.1,17,1107,inbound
2024-12-31 19:00:34,192.168.1.1,8.8.8.8,17,646,outbound
2024-12-31 19:00:34,192.168.1.1,8.8.8.8,17,1331,outbound
2024-12-31 19:00:34,192.168.1.1,8.8.8.8,17,1222,outbound
2024-12-31 19:00:34,8.8.8.8,192.168.1.1,17,1371,inbound
2024-12-31 19:00:34,192.168.1.1,8.8.8.8,17,624,outbound
2024-12-31 19:00:34,192.168.1.1,8.8.8.8,6,405,outbound
2024-12-31 19:00:34,192.168.1.1,8.8.8.8,6,862,outbound
2024-12-31 19:00:34,8.8.8.8,192.168.1.1,17,1120,inbound
2024-12-31 19:00:34,8.8.8.8,192.168.1.1,17,1261,inbound
2024-12-31 19:00:35,8.8.8.8,192.168.1.1,17,1119,inbound
2024-12-31 19:00:35,8.8.8.8,192.168.1.1,6,540,inbound
2024-12-31 19:00:35,8.8.8.8,192.168.1.1,6,290,inbound
2024-12-31 19:00:35,192.168.1.1,8.8.8.8,6,1086,outbound
2024-12-31 19:00:35,192.168.1.1,8.8.8.8,6,252,outbound
2024-12-31 19:00:35,192.168.1.1,8.8.8.8,17,1027,outbound
2024-12-31 19:00:35,8.8.8.8,192.168.1.1,17,648,inbound
2024-12-31 19:00:35,8.8.8.8,192.168.1.1,6,505,inbound
2024-12-31 19:00:35,192.168.1.1,8.8.8.8,17,584,outbound
2024-12-31 19:00:35,8.8.8.8,192.168.1.1,6,601,inbound
2024-12-31 19:00:36,8.8.8.8,192.168.1.1,6,355,inbound
2024-12-31 19:00:36,8.8.8.8,192.168.1.1,17,923,inbound
2024-12-31 19:00:36,192.168.1.1,8.8.8.8,17,1295,outbound
2024-12-31 19:00:36,192.168.1.1,8.8.8.8,6,1286,outbound
2024-12-31 19:00:36,192.168.1.1,8.8.8.8,6,1140,outbound
2024-12-31 19:00:36,192.168.1.1,8.8.8.8,17,370,outbound
2024-12-31 19:00:36,192.168.1.1,8.8.8.8,17,594,outbound
2024-12-31 19:00:36,8.8.8.8,192.168.1.1,6,310,inbound
2024-12-31 19:00:36,8.8.8.8,192.168.1.1,17,1383,inbound
2024-12-31 19:00:36,8.8.8.8,192.168.1.1,17,683,inbound
2024-12-31 19:00:37,192.168.1.1,8.8.8.8,17,258,outbound
2024-12-31 19:00:37,8.8.8.8,192.168.1.1,6,787,inbound
2024-12-31 19:00:37,8.8.8.8,192.168.1.1,6,935,inbound
2024-12-31 19:00:37,8.8.8.8,192.168.1.1,17,1056,inbound
2024-12-31 19:00:37,8.8.8.8,192.168.1.1,6,175,inbound
2024-12-31 19:00:37,192.168.1.1,8.8.8.8,6,1164,outbound
2024-12-31 19:00:37,192.168.1.1,8.8.8.8,17,726,outbound
2024-12-31 19:00:37,192.168.1.1,8.8.8.8,6,800,outbound
2024-12-31 19:00:37,192.168.1.1,8.8.8.8,17,1381,outbound
