 Destination Port, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Mean, Fwd Header Length, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes, Subflow Bwd Bytes,Init_Win_bytes_forward
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4228,1454,384.3636363636364,360.22222222222223,3242,303.25,148.77777777777777,329.27272727272725,1837,4228,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
443,66,66,66.0,0,0,0,84.0,84,66.0,0.0,0,66,0,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
443,1542,571,171.33333333333334,4159,1454,415.9,294.6666666666667,2652,300.05263157894734,116.0,360.7,1542,4159,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
443,1542,571,171.33333333333334,4321,1454,332.38461538461536,294.6666666666667,2652,266.5,116.0,277.46153846153845,1542,4321,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
443,1542,571,171.33333333333334,4321,1454,332.38461538461536,294.6666666666667,2652,266.5,116.0,277.46153846153845,1542,4321,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
443,1542,571,171.33333333333334,4321,1454,332.38461538461536,294.6666666666667,2652,266.5,116.0,277.46153846153845,1542,4321,64240
20650,8652,1454,961.3333333333334,503,180,100.6,1874.6666666666667,16872,653.9285714285714,907.3333333333334,46.6,8652,503,501
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,510
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,511
443,3322,1454,221.46666666666667,15244,1454,725.9047619047619,394.93333333333334,5924,515.7222222222222,166.66666666666666,671.3333333333334,3322,15244,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,512
443,1837,852,204.11111111111111,4282,1454,356.8333333333333,360.22222222222223,3242,291.3809523809524,148.77777777777777,301.8333333333333,1837,4282,64240
443,1542,571,171.33333333333334,4321,1454,332.38461538461536,294.6666666666667,2652,266.5,116.0,277.46153846153845,1542,4321,64240
