timestamp,src_ip,dst_ip,protocol,size,direction
2024-12-31 16:43:46,35.223.238.178,192.168.255.142,6,1454,inbound
2024-12-31 16:43:46,35.223.238.178,192.168.255.142,6,1454,inbound
2024-12-31 16:43:46,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:43:46,35.223.238.178,192.168.255.142,6,382,inbound
2024-12-31 16:43:46,35.223.238.178,192.168.255.142,6,382,inbound
2024-12-31 16:43:46,192.168.255.142,35.223.238.178,6,557,outbound
2024-12-31 16:43:46,192.168.255.142,35.223.238.178,6,557,outbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,133,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,133,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,133,inbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,302,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,302,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,78,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,78,inbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,78,outbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,78,outbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,78,outbound
2024-12-31 16:43:47,192.168.255.142,35.223.238.178,6,78,outbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:43:47,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:43:51,192.168.255.142,192.168.255.38,17,73,inbound
2024-12-31 16:43:51,192.168.255.142,192.168.255.38,17,73,inbound
2024-12-31 16:43:51,192.168.255.142,192.168.255.38,17,73,inbound
2024-12-31 16:43:51,192.168.255.142,192.168.255.38,17,73,inbound
2024-12-31 16:43:51,192.168.255.142,192.168.255.38,17,73,inbound
2024-12-31 16:43:51,192.168.255.142,192.168.255.38,17,73,inbound
2024-12-31 16:43:51,192.168.255.38,192.168.255.142,17,73,inbound
2024-12-31 16:43:51,192.168.255.38,192.168.255.142,17,73,inbound
2024-12-31 16:43:51,192.168.255.38,192.168.255.142,17,137,inbound
2024-12-31 16:43:51,192.168.255.38,192.168.255.142,17,137,inbound
2024-12-31 16:43:51,192.168.255.142,18.67.181.30,17,1292,outbound
2024-12-31 16:43:51,192.168.255.142,18.67.181.30,17,1292,outbound
2024-12-31 16:43:51,192.168.255.142,18.67.181.30,17,1292,outbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1242,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,996,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,996,inbound
2024-12-31 16:43:52,192.168.255.38,192.168.255.142,17,157,inbound
2024-12-31 16:43:52,192.168.255.38,192.168.255.142,17,157,inbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,93,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,93,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,93,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,93,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,216,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,216,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,1292,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,1292,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,1292,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,1292,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,811,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,811,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,224,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,224,outbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,106,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,106,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,85,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,85,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,85,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,85,inbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,85,outbound
2024-12-31 16:43:52,192.168.255.142,18.67.181.30,17,85,outbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1474,inbound
2024-12-31 16:43:52,18.67.181.30,192.168.255.142,17,1474,inbound
2024-12-31 16:48:09,35.223.238.178,192.168.255.142,6,227,inbound
2024-12-31 16:48:09,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,217,inbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:10,18.67.181.30,192.168.255.142,6,236,inbound
2024-12-31 16:48:10,192.168.255.142,18.67.181.30,6,54,outbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,244,inbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,161,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,1075,outbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,212,inbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,225,inbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,775,inbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,89,inbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,66,inbound
2024-12-31 16:48:10,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:10,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:11,35.223.238.178,192.168.255.142,6,198,inbound
2024-12-31 16:48:11,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:11,35.223.238.178,192.168.255.142,6,229,inbound
2024-12-31 16:48:11,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:11,35.223.238.178,192.168.255.142,6,233,inbound
2024-12-31 16:48:11,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:11,192.168.255.142,192.34.20.166,6,55,outbound
2024-12-31 16:48:11,35.223.238.178,192.168.255.142,6,220,inbound
2024-12-31 16:48:11,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:11,35.223.238.178,192.168.255.142,6,226,inbound
2024-12-31 16:48:11,192.34.20.166,192.168.255.142,6,66,inbound
2024-12-31 16:48:11,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:12,35.223.238.178,192.168.255.142,6,233,inbound
2024-12-31 16:48:12,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:12,35.223.238.178,192.168.255.142,6,240,inbound
2024-12-31 16:48:12,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:12,35.223.238.178,192.168.255.142,6,223,inbound
2024-12-31 16:48:12,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:12,35.223.238.178,192.168.255.142,6,207,inbound
2024-12-31 16:48:12,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:12,35.223.238.178,192.168.255.142,6,219,inbound
2024-12-31 16:48:12,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,209,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,186,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,113,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,81,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,376,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,481,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,379,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,620,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,807,outbound
2024-12-31 16:48:13,192.168.255.142,192.168.255.38,17,78,inbound
2024-12-31 16:48:13,192.168.255.142,192.168.255.38,17,78,inbound
2024-12-31 16:48:13,192.168.255.38,192.168.255.142,17,78,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,66,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,66,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,334,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,334,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,99,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,99,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,348,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,421,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,348,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,421,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,357,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,357,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,66,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,66,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,1454,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,134,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,134,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,192.168.255.142,192.34.20.166,6,55,outbound
2024-12-31 16:48:13,192.168.255.142,192.34.20.166,6,55,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,516,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,516,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,1454,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,1454,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,1454,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,1454,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,382,inbound
2024-12-31 16:48:13,35.223.238.178,192.168.255.142,6,382,inbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,134,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,134,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,78,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,78,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:13,192.34.20.166,192.168.255.142,6,66,inbound
2024-12-31 16:48:13,192.34.20.166,192.168.255.142,6,66,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,133,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,133,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,133,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,133,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:14,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:14,192.168.255.142,35.223.238.178,6,54,outbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,54,inbound
2024-12-31 16:48:14,192.168.255.142,35.223.238.178,6,55,outbound
2024-12-31 16:48:14,192.168.255.142,35.223.238.178,6,55,outbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,66,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,66,inbound
2024-12-31 16:48:14,192.168.255.142,35.223.238.178,6,55,outbound
2024-12-31 16:48:14,192.168.255.142,35.223.238.178,6,55,outbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,66,inbound
2024-12-31 16:48:14,35.223.238.178,192.168.255.142,6,66,inbound
2024-12-31 16:48:17,18.67.181.30,192.168.255.142,6,236,inbound
2024-12-31 16:48:17,18.67.181.30,192.168.255.142,6,236,inbound
2024-12-31 16:48:17,192.168.255.142,18.67.181.30,6,54,outbound
2024-12-31 16:48:17,192.168.255.142,18.67.181.30,6,54,outbound
2024-12-31 16:48:18,192.168.255.142,192.168.255.38,17,92,inbound
2024-12-31 16:48:18,192.168.255.142,192.168.255.38,17,92,inbound
2024-12-31 16:48:18,192.168.255.142,192.168.255.38,17,92,inbound
2024-12-31 16:48:18,192.168.255.142,192.168.255.38,17,92,inbound
