 Destination Port, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Mean, Fwd Header Length, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes, Subflow Bwd Bytes,Init_Win_bytes_forward
443,850,175,106.25,951,161,105.66666666666667,164.5,1316,105.94117647058823,52.25,51.666666666666664,850,951,514
6912,353,100,70.6,324,54,54.0,93.2,466,61.54545454545455,16.6,0.0,353,324,63
443,1837,852,204.11111111111111,4230,1474,384.54545454545456,360.22222222222223,3242,303.35,148.77777777777777,329.45454545454544,1837,4230,64240
7209,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
7211,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16385
7214,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
7680,198,66,66.0,0,0,0,84.0,252,66.0,0.0,0,198,0,64240
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,512
7171,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
49692,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,260
443,696,294,174.0,687,316,229.0,300.0,1200,197.57142857142858,120.0,175.0,696,687,510
443,64978,1506,203.69278996865205,2266517,1506,1141.8221662468513,359.3855799373041,114644,1011.93359375,149.69278996865205,1087.8221662468513,64978,2266517,516
443,65474,1506,257.7716535433071,1709522,1506,1142.7286096256685,467.54330708661416,118756,1014.2834285714285,203.77165354330708,1088.7286096256685,65474,1709522,516
443,13181,1506,299.5681818181818,238018,1506,1239.6770833333333,551.1363636363636,24250,1064.4025423728813,245.29545454545453,1185.6145833333333,13181,238018,64240
443,46469,1506,180.1124031007752,1888383,1506,1162.081846153846,312.2248062015504,80554,1027.5369091874668,126.06589147286822,1108.067076923077,46469,1888383,64240
443,47468,1506,179.8030303030303,1842088,1506,1162.2006309148264,311.6060606060606,82264,1021.934018388318,125.75757575757575,1108.1930599369084,47468,1842088,64240
6802,641,183,80.125,2024,1474,337.3333333333333,112.25,898,190.35714285714286,26.125,283.3333333333333,641,2024,1346
443,850,175,106.25,951,161,105.66666666666667,164.5,1316,105.94117647058823,52.25,51.666666666666664,850,951,514
6912,353,100,70.6,324,54,54.0,93.2,466,61.54545454545455,16.6,0.0,353,324,63
443,1837,852,204.11111111111111,4230,1474,384.54545454545456,360.22222222222223,3242,303.35,148.77777777777777,329.45454545454544,1837,4230,64240
7209,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
7211,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16385
7214,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
7680,198,66,66.0,0,0,0,84.0,252,66.0,0.0,0,198,0,64240
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,512
7171,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
49692,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,260
443,696,294,174.0,687,316,229.0,300.0,1200,197.57142857142858,120.0,175.0,696,687,510
443,71991,1506,208.6695652173913,2424306,1506,1139.2415413533834,369.3391304347826,127422,1009.4205418520016,154.6695652173913,1085.2415413533834,71991,2424306,516
443,68238,1506,253.6728624535316,1803676,1506,1152.508626198083,459.3457249070632,123564,1020.6728462377317,199.6728624535316,1098.508626198083,68238,1803676,516
443,13181,1506,299.5681818181818,238018,1506,1239.6770833333333,551.1363636363636,24250,1064.4025423728813,245.29545454545453,1185.6145833333333,13181,238018,64240
443,53177,1506,196.2250922509225,1961299,1506,1157.7916174734357,344.450184501845,93346,1025.1786259541984,142.18081180811808,1103.7774498229044,53177,1961299,64240
443,54785,1506,190.8885017421603,1988425,1506,1158.7558275058275,333.7770034843206,95794,1020.0748876684972,136.84668989547038,1104.7488344988344,54785,1988425,64240
6802,641,183,80.125,2024,1474,337.3333333333333,112.25,898,190.35714285714286,26.125,283.3333333333333,641,2024,1346
443,850,175,106.25,951,161,105.66666666666667,164.5,1316,105.94117647058823,52.25,51.666666666666664,850,951,514
6912,353,100,70.6,324,54,54.0,93.2,466,61.54545454545455,16.6,0.0,353,324,63
443,1837,852,204.11111111111111,4230,1474,384.54545454545456,360.22222222222223,3242,303.35,148.77777777777777,329.45454545454544,1837,4230,64240
7209,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
7211,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16385
7214,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
7680,198,66,66.0,0,0,0,84.0,252,66.0,0.0,0,198,0,64240
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,512
7171,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
49692,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,260
443,696,294,174.0,687,316,229.0,300.0,1200,197.57142857142858,120.0,175.0,696,687,510
443,78430,1506,211.97297297297297,2591652,1506,1135.6932515337423,375.94594594594594,139100,1006.8182503770739,157.97297297297297,1081.6932515337423,78430,2591652,516
443,78473,1506,260.7076411960133,1999143,1506,1146.2975917431193,473.4152823920266,142498,1015.9491442542787,206.7076411960133,1092.2975917431193,78473,1999143,516
443,13181,1506,299.5681818181818,238018,1506,1239.6770833333333,551.1363636363636,24250,1064.4025423728813,245.29545454545453,1185.6145833333333,13181,238018,64240
