Destination Port,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Fwd Header Length,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward
443,348,294,174.0,371,315,185.5,300.0,600,179.75,120.0,131.5,348,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,198,66,66.0,0,0,0,84.0,252,66.0,0.0,0,198,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
443,348,294,174.0,371,315,185.5,300.0,600,179.75,120.0,131.5,348,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
443,348,294,174.0,371,315,185.5,300.0,600,179.75,120.0,131.5,348,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
443,348,294,174.0,371,315,185.5,300.0,600,179.75,120.0,131.5,348,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
443,348,294,174.0,371,315,185.5,300.0,600,179.75,120.0,131.5,348,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
443,348,294,174.0,371,315,185.5,300.0,600,179.75,120.0,131.5,348,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
443,348,294,174.0,371,315,185.5,300.0,600,179.75,120.0,131.5,348,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
443,348,294,174.0,371,315,185.5,300.0,600,179.75,120.0,131.5,348,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
443,348,294,174.0,371,315,185.5,300.0,600,179.75,120.0,131.5,348,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,264,66,66.0,0,0,0,84.0,336,66.0,0.0,0,264,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
443,642,294,214.0,371,315,185.5,380.0,1140,202.6,160.0,131.5,642,371,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3013,1494,430.42857142857144,10118,1506,778.3076923076923,812.8571428571429,5690,656.55,374.7142857142857,723.3846153846154,3013,10118,64240
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,244
47074,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,313
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,691,571,230.33333333333334,66,66,66.0,412.6666666666667,1238,189.25,172.33333333333334,0.0,691,66,64240
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,990,294,198.0,753,316,188.25,348.0,1740,193.66666666666666,144.0,131.25,990,753,513
47118,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,16386
46769,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,1338,294,191.14285714285714,1124,316,187.33333333333334,334.2857142857143,2340,189.3846153846154,137.14285714285714,131.33333333333334,1338,1124,513
47118,307,85,61.4,301,85,60.2,74.8,374,60.8,7.4,6.2,307,301,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
46769,147,91,73.5,108,54,54.0,99.0,198,63.75,19.5,0.0,147,108,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,1025,270,102.5,9445,1506,858.6363636363636,157.0,1570,498.57142857142856,44.9,803.5454545454545,1025,9445,64240
443,1338,294,191.14285714285714,1124,316,187.33333333333334,334.2857142857143,2340,189.3846153846154,137.14285714285714,131.33333333333334,1338,1124,513
47118,307,85,61.4,301,85,60.2,74.8,374,60.8,7.4,6.2,307,301,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,220,56,55.0,270,54,54.0,62.0,248,54.44444444444444,1.0,0.0,220,270,16386
46769,147,91,73.5,108,54,54.0,99.0,198,63.75,19.5,0.0,147,108,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,1025,270,102.5,9445,1506,858.6363636363636,157.0,1570,498.57142857142856,44.9,803.5454545454545,1025,9445,64240
443,691,571,230.33333333333334,66,66,66.0,412.6666666666667,1238,189.25,172.33333333333334,0.0,691,66,64240
443,1338,294,191.14285714285714,1124,316,187.33333333333334,334.2857142857143,2340,189.3846153846154,137.14285714285714,131.33333333333334,1338,1124,513
47118,307,85,61.4,301,85,60.2,74.8,374,60.8,7.4,6.2,307,301,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,274,56,54.8,324,54,54.0,61.6,308,54.36363636363637,0.8,0.0,274,324,16386
46769,147,91,73.5,108,54,54.0,99.0,198,63.75,19.5,0.0,147,108,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,1025,270,102.5,9445,1506,858.6363636363636,157.0,1570,498.57142857142856,44.9,803.5454545454545,1025,9445,64240
443,1542,571,171.33333333333334,4321,1474,332.38461538461536,294.6666666666667,2652,266.5,116.0,277.46153846153845,1542,4321,64240
443,1338,294,191.14285714285714,1124,316,187.33333333333334,334.2857142857143,2340,189.3846153846154,137.14285714285714,131.33333333333334,1338,1124,513
47118,307,85,61.4,301,85,60.2,74.8,374,60.8,7.4,6.2,307,301,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,274,56,54.8,324,54,54.0,61.6,308,54.36363636363637,0.8,0.0,274,324,16386
46769,147,91,73.5,108,54,54.0,99.0,198,63.75,19.5,0.0,147,108,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,1025,270,102.5,9445,1506,858.6363636363636,157.0,1570,498.57142857142856,44.9,803.5454545454545,1025,9445,64240
443,1542,571,171.33333333333334,4321,1474,332.38461538461536,294.6666666666667,2652,266.5,116.0,277.46153846153845,1542,4321,64240
443,1338,294,191.14285714285714,1124,316,187.33333333333334,334.2857142857143,2340,189.3846153846154,137.14285714285714,131.33333333333334,1338,1124,513
47118,307,85,61.4,301,85,60.2,74.8,374,60.8,7.4,6.2,307,301,509
7680,330,66,66.0,0,0,0,84.0,420,66.0,0.0,0,330,0,64240
47194,166,56,55.333333333333336,216,54,54.0,62.666666666666664,188,54.57142857142857,1.3333333333333333,0.0,166,216,16386
47204,274,56,54.8,324,54,54.0,61.6,308,54.36363636363637,0.8,0.0,274,324,16386
46769,147,91,73.5,108,54,54.0,99.0,198,63.75,19.5,0.0,147,108,260
80,108,54,54.0,54,54,54.0,60.0,120,54.0,0.0,0.0,108,54,514
47294,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,63
443,3067,1494,383.375,13126,1506,820.375,718.75,5750,674.7083333333334,327.875,765.625,3067,13126,64240
46643,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,244
47074,112,56,56.0,54,54,54.0,64.0,128,55.333333333333336,2.0,0.0,112,54,313
443,1891,852,189.1,4230,1474,384.54545454545456,330.2,3302,291.4761904761905,133.9,329.45454545454544,1891,4230,64240
443,1025,270,102.5,9445,1506,858.6363636363636,157.0,1570,498.57142857142856,44.9,803.5454545454545,1025,9445,64240
443,1542,571,171.33333333333334,4321,1474,332.38461538461536,294.6666666666667,2652,266.5,116.0,277.46153846153845,1542,4321,64240
